time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0600450642981,0.092473901059,12.3312089719,0.0459431848606,0.00293633942442,0.0,0.107186925029,0.265327505294,3.48811076278,0.0671464953585,0.0621861500775,0.0,458.09734014931945,459.27476085021584,456.9807139216462,457.24465911904605
1.3800000000000008,0.0663931816893,0.109456336867,12.5455907053,0.0501406862604,0.00653634805847,0.0,0.104006184017,0.301190312315,3.65739234567,0.0750577429188,0.0552265213178,0.0,470.5481671803731,470.01138951865255,468.951149075252,469.56871617044374
1.4400000000000008,0.0724777625885,0.128628822117,12.768946033,0.0554589807891,0.0103843802837,0.0,0.0984298184112,0.338401567385,3.78732668083,0.107184062724,0.0777238586406,0.0,458.15470296646663,459.9427616310458,457.81319690805975,460.3682780414179
1.5000000000000009,0.0781449381698,0.150129457568,12.9996406235,0.0617487227043,0.0150033282585,0.0,0.0899956453655,0.378926058592,3.90205592824,0.0996501888517,0.0754577826662,0.0,455.656308031271,455.47963950202717,455.5032071078609,454.90957433667484
1.560000000000001,0.0832048817795,0.174207726211,13.2374523056,0.0673339959798,0.0195758772543,0.0,0.0781954598345,0.42426845106,4.02451922879,0.0748496017912,0.0776702320372,0.0,457.91015930231214,458.09052988861396,460.3123752439079,458.3522388311169
1.620000000000001,0.0874295910859,0.201214193962,13.4839904843,0.0715337537591,0.0237101960928,0.0,0.062132383601,0.476392537319,4.192760775,0.0579006677804,0.0387917741247,0.0,475.3579164551684,472.37198037101996,473.5947558146614,472.2925768875093
1.680000000000001,0.0906702543036,0.231245293408,13.7379341916,0.0752351448102,0.0268866028216,0.0,0.0456154380174,0.524974963161,4.27169000117,0.0683543881687,0.0720251873912,0.0,446.3708270827316,449.0765622307284,446.98162435551393,447.8354883337754
1.740000000000001,0.092907387511,0.264107989847,13.9945159501,0.0794630881433,0.0316942067579,0.0,0.0285482048743,0.570810398988,4.28094543288,0.0743833315588,0.0927440836131,0.0,425.83021383354077,427.60437466899293,424.8886273731007,425.4092726803157
1.8000000000000012,0.0937299750006,0.300533310268,14.2607946109,0.0839868305699,0.0371190335926,0.0,-0.00182441037364,0.643862830215,4.59370844441,0.0773461837328,0.085294140338,0.0,516.7197464711396,516.1998347452443,516.5102986427161,516.7228174878467
1.8600000000000012,0.092769124904,0.341053743885,14.540999008,0.0885821545027,0.0417651575383,0.0,-0.0307259735134,0.707264859399,4.74572766592,0.0750300273245,0.0530846767692,0.0,473.71029216704744,471.23080642922173,474.5035993063078,474.3299718704491
1.9200000000000013,0.090052526117,0.385323674336,14.8285774751,0.0932949433346,0.0446139035973,0.0,-0.0601181717804,0.768823075884,4.83974110597,0.0847828292809,0.0328654077244,0.0,457.125402512057,455.5123969143642,458.0145459326526,458.7943253369739
1.9800000000000013,0.0857110597165,0.432982742994,15.1175272192,0.0988714162841,0.0465041633086,0.0,-0.0847596332833,0.820254473469,4.79203929636,0.105627147042,0.0286334648478,0.0,412.59061589361716,412.2171925574624,411.77688359184214,413.62480619146413
2.0400000000000014,0.0797690418699,0.484016269545,15.4055550959,0.105127618224,0.0485683664902,0.0,-0.113473646481,0.881411966307,4.8087151202,0.101409950208,0.0439787734763,0.0,432.56823140117984,433.85923106422337,434.4181836886664,434.074123479491
2.1000000000000014,0.0719737473635,0.539021637718,15.6963586374,0.111066752843,0.0524100975903,0.0,-0.146687185597,0.952646053499,4.88428903763,0.0936374761558,0.0879812806895,0.0,450.742057546867,454.287133899205,453.47351797419566,452.8568539132691
2.1600000000000015,0.0621518005919,0.598309545794,15.990731795,0.116737635455,0.0574306328118,0.0,-0.181184897603,1.02411008486,4.92782678204,0.0962126308447,0.0732660683731,0.0,444.1201880172589,442.91709384667274,443.8021831692316,444.0211150507961
2.2200000000000015,0.0503314047784,0.661659605134,16.2848957608,0.122550125823,0.0623186282288,0.0,-0.213213563376,1.08803054422,4.87772800717,0.0981664367265,0.094205173596,0.0,412.3396012012145,414.191308559408,413.8000473233905,413.9808086058919
2.2800000000000016,0.0364421239245,0.72906200342,16.5770449512,0.128293803307,0.0675516705343,0.0,-0.250232563614,1.15919846267,4.86050316728,0.0903452061933,0.06715723004,0.0,425.7544884549965,423.4400466914239,424.7138788313796,424.0506929317315
2.3400000000000016,0.0198015249194,0.801667659524,16.8745948057,0.133639740623,0.0717010361243,0.0,-0.304868243105,1.26147919352,5.05677744457,0.0864839979975,0.0728790303484,0.0,490.76222769021336,491.1899092902906,490.53646860165827,490.2554209839171
2.4000000000000017,0.000316048933038,0.879547165035,17.1766244671,0.138875901089,0.0758961293154,0.0,-0.345005203891,1.33492601968,5.01093054049,0.0887944811276,0.0632230308954,0.0,418.1092020697358,417.2709927540366,416.8336008208836,417.042350681848
2.4600000000000017,-0.0217163803783,0.962045924642,17.4768116569,0.143897266542,0.0793636509739,0.0,-0.389721738357,1.41545517465,4.99521437908,0.0707839037256,0.043787584671,0.0,428.8125160742119,427.16042496333245,427.4345749797985,425.9025868171445
2.520000000000002,-0.0469064464731,1.05020896071,17.781210711,0.14774686864,0.0815378018002,0.0,-0.450158239084,1.52362743965,5.1505394129,0.0456597785246,0.0134837228312,0.0,483.83711385576487,481.55034905314216,480.24347890859514,478.3363048288688
2.580000000000002,-0.0756801895371,1.14478631508,18.0939012409,0.150442493829,0.082359605693,0.0,-0.508998983971,1.62911504361,5.27177160177,0.0434203622885,0.0141193719105,0.0,472.7193594220403,472.76821838718604,472.4694265021371,472.297743429869
2.640000000000002,-0.107564010381,1.24494824646,18.4086154552,0.153323832465,0.0827812814641,0.0,-0.553865766605,1.70983420409,5.2188284882,0.0559211732735,-0.0135232886168,0.0,419.2067232142494,416.79730319115276,418.381608631723,419.47033062669516
2.700000000000002,-0.142153607296,1.3500181678,18.7202857456,0.156587423451,0.0818157806784,0.0,-0.599063052991,1.79275726351,5.17028357832,0.0511486479697,-0.0217988726175,0.0,420.7072903641309,419.9900736342903,419.2135224569968,418.800701248445
2.760000000000002,-0.179507736167,1.46024333555,19.0298754965,0.15996124767,0.0801391547912,0.0,-0.645955044274,1.88166002446,5.14934610811,0.0648303205093,-0.0445410101846,0.0,429.5312879116632,427.5975844399613,428.2765891829861,429.4411409807383
2.820000000000002,-0.219935229751,1.57644126422,19.3418079282,0.163915684116,0.0780154233316,0.0,-0.701344447433,1.99188292,5.2477846246,0.0679776079568,-0.0215232460545,0.0,466.3328086360152,468.12702768048064,466.15905680522064,466.4079584935046
2.880000000000002,-0.263530633695,1.69908343571,19.6581591959,0.167990425946,0.0764454076305,0.0,-0.751679077255,2.09648516102,5.29685725862,0.0677816223397,-0.0376090142587,0.0,454.3830970805539,453.0913190134118,451.7767117083538,451.7642900058359
2.940000000000002,-0.310075971815,1.82799087654,19.9769590105,0.172434204111,0.0740807995344,0.0,-0.799603124588,2.20074347008,5.32947939765,0.0843358181733,-0.0432793416073,0.0,448.2256960549311,447.76378111706254,448.1149858831758,449.46301488436825
3.000000000000002,-0.359539430809,1.96343631576,20.2988662011,0.177433163224,0.0714772828116,0.0,-0.848894384609,2.31447868006,5.40021815691,0.0811954915938,-0.0436180435388,0.0,460.842094208723,460.8143420051332,461.41143674194655,461.16878850589427
3.0600000000000023,-0.411906444354,2.10578823261,20.6249556704,0.182111843964,0.0684046746776,0.0,-0.896374875258,2.43092765398,5.4688916739,0.0706142305642,-0.0741598971842,0.0,462.55920677342704,460.1454277473803,462.14801336010174,461.3176484086368
3.1200000000000023,-0.466912302571,2.25482142467,20.9530571755,0.186134064917,0.0645274330995,0.0,-0.93679437063,2.53714203999,5.46766748388,0.0587045576154,-0.0502959259524,0.0,439.8414981039741,441.8105049942043,440.66415519845873,439.68173151583346
3.1800000000000024,-0.523945390792,2.40931544219,21.2759360786,0.189602598056,0.0616268083995,0.0,-0.964184070729,2.61296714888,5.29569262888,0.0559553443571,-0.0447014882585,0.0,381.6185601249554,382.15047332318983,381.10433084843254,380.84431458123004
3.2400000000000024,-0.58315123713,2.57012997806,21.5975200876,0.193155903599,0.0591074361716,0.0,-1.00902837147,2.74768178568,5.42295158623,0.0650610500524,-0.037054364507,0.0,479.32632741966023,479.9063982168229,478.6877079657564,479.382402022824
3.3000000000000025,-0.644958592638,2.73896693624,21.9260771079,0.197159632349,0.0574937130598,0.0,-1.05099223014,2.88043127599,5.52819646761,0.0698700297008,-0.0118668257194,0.0,473.25677652546557,475.19163948259626,474.3876293719982,474.75981983067516
3.3600000000000025,-0.709271982198,2.91589334101,22.2611936004,0.201190103106,0.0565990776058,0.0,-1.09266932393,3.01733006888,5.64151890969,0.0611531739653,-0.0218241127443,0.0,478.6193539762752,477.86089817340235,478.8365223870487,478.17582466505695
3.4200000000000026,-0.775795800248,3.1001397359,22.5983833159,0.204972990465,0.0557227706566,0.0,-1.12471960837,3.12446656611,5.59816566317,0.0665899954452,-0.00309184815105,0.0,429.65018914493913,431.2358565434475,430.6354583724717,431.0982197647149
